12405.8292597,0.0408849716187,10645.8965285,0.0306041240692,21621.1926448,0.0690009593964
12405.8292597,0.0388278961182,10639.3041239,0.0286560058594,21529.6403011,0.0698029994965
12405.8292597,0.0387318134308,10644.54694,0.0292990207672,21159.5331085,0.0684349536896
12405.8292597,0.0393512248993,10655.4630246,0.0309669971466,21083.9931288,0.0701379776001
12405.8292597,0.0381000041962,10651.6675118,0.0289800167084,21432.2716415,0.0690910816193
12405.8292597,0.0389659404755,10644.3793928,0.0306148529053,21823.2380303,0.068393945694
12405.8292597,0.0379450321198,10640.6556904,0.0285048484802,21667.1120986,0.0696499347687
12405.8292597,0.0373768806458,10633.8312334,0.028678894043,21474.5076424,0.06973695755
12405.8292597,0.0395929813385,10649.1525278,0.0288310050964,21708.4636617,0.0687470436096
12405.8292597,0.0371248722076,10646.9668988,0.0293650627136,21004.7637957,0.0700039863586
12405.8292597,0.0378022193909,10648.1290247,0.0288860797882,21752.5095231,0.0687909126282
12405.8292597,0.040699005127,10643.5907575,0.0284171104431,21883.62747,0.0695209503174
12405.8292597,0.0379569530487,10648.2149387,0.0294878482819,21535.6424238,0.0693500041962
12405.8292597,0.038074016571,10658.8694875,0.0283060073853,21521.7155118,0.0683310031891
12405.8292597,0.038468837738,10638.1432406,0.0286211967468,21384.5095329,0.0689730644226
12405.8292597,0.0378329753876,10649.0346302,0.0294849872589,21273.0353465,0.0689318180084
12405.8292597,0.0393829345703,10647.7678065,0.03014087677,21878.0803983,0.0691928863525
12405.8292597,0.0386550426483,10644.1513105,0.0288779735565,21539.7700442,0.0700559616089
12405.8292597,0.0398771762848,10646.9295594,0.0286021232605,21650.665517,0.0681381225586
12405.8292597,0.0377810001373,10655.4630246,0.0284519195557,21004.135297,0.070925951004
12405.8292597,0.0373549461365,10650.4755713,0.0295259952545,21570.6307785,0.0728738307953
12405.8292597,0.0373618602753,10646.8459851,0.0283598899841,21420.5699944,0.0682609081268
12405.8292597,0.0380790233612,10649.4416279,0.0303688049316,21838.3392538,0.0700709819794
12405.8292597,0.0394721031189,10642.9212086,0.0290348529816,21683.3079252,0.069482088089
12405.8292597,0.0375020503998,10631.4619391,0.0290510654449,21548.0932942,0.0685050487518
12405.8292597,0.0371859073639,10637.1665103,0.0288679599762,21778.4196394,0.0683019161224
12405.8292597,0.0387389659882,10641.4066,0.0293169021606,21567.4889419,0.0689609050751
12405.8292597,0.0377950668335,10655.1800663,0.0301628112793,21911.4647702,0.0692319869995
12405.8292597,0.0380811691284,10647.6869106,0.0292451381683,21870.2837521,0.0684549808502
12405.8292597,0.0372030735016,10643.5909533,0.0317871570587,21719.7002076,0.0680921077728
12405.8292597,0.0375189781189,10643.8916022,0.028972864151,21699.9961589,0.0711421966553
12405.8292597,0.0375168323517,10644.666668,0.0292401313782,20937.4655629,0.068843126297
12405.8292597,0.0379281044006,10652.568707,0.028783082962,21552.7418678,0.0690469741821
12405.8292597,0.0381860733032,10659.9239385,0.0281548500061,21761.2405113,0.0691277980804
12405.8292597,0.0405659675598,10646.5429247,0.0288329124451,21941.350324,0.0692410469055
12405.8292597,0.0380120277405,10661.5270781,0.0287749767303,21249.1279678,0.0685930252075
12405.8292597,0.0403609275818,10662.8013872,0.0289859771729,21858.3425527,0.0693769454956
12405.8292597,0.0381150245667,10654.6115097,0.0291810035706,21770.9179453,0.0671019554138
12405.8292597,0.0370790958405,10641.5445477,0.0301871299744,21790.6698766,0.0688278675079
12405.8292597,0.0378668308258,10633.2460362,0.0289070606232,21079.3301859,0.0709300041199
12405.8292597,0.0371141433716,10643.7276552,0.0288031101227,21497.5343974,0.0717329978943
12405.8292597,0.0398559570312,10655.9406757,0.0282199382782,22013.3898258,0.0689198970795
12405.8292597,0.0390229225159,10643.7452154,0.0299599170685,21278.8849842,0.0715081691742
12405.8292597,0.0372879505157,10654.1676348,0.0314869880676,21466.1733802,0.0685980319977
12405.8292597,0.0378940105438,10641.2758644,0.0291659832001,21621.0038987,0.0687789916992
12405.8292597,0.0374908447266,10649.946586,0.0311658382416,21972.96378,0.0678420066833
12405.8292597,0.0370059013367,10644.84601,0.0284600257874,21417.2164162,0.0690541267395
12405.8292597,0.0387008190155,10634.8365628,0.0284750461578,21705.6945851,0.0687501430511
12405.8292597,0.0375299453735,10646.6047071,0.0289058685303,22151.0744767,0.0683300495148
12405.8292597,0.0464961528778,10634.9909604,0.0323631763458,22059.3967879,0.0705859661102
12405.8292597,0.0489330291748,10644.1868577,0.0299019813538,21843.5904391,0.0689871311188
12405.8292597,0.0456500053406,10644.4944592,0.0287640094757,21538.2959077,0.0692310333252
12405.8292597,0.0477540493011,10632.4616454,0.0365581512451,21719.3591696,0.0709300041199
12405.8292597,0.0496768951416,10646.5544011,0.0281410217285,21978.9202715,0.0690808296204
12405.8292597,0.0473101139069,10646.2676982,0.0305888652802,21576.5954683,0.0685739517212
12405.8292597,0.0490348339081,10643.9654709,0.0290241241455,21704.8793799,0.0710661411285
12405.8292597,0.0461819171906,10628.4272709,0.0293319225311,21639.5529264,0.0687570571899
12405.8292597,0.0493249893188,10638.6818047,0.0303339958191,21825.7950105,0.0710699558258
12405.8292597,0.045037984848,10648.0232985,0.0287020206451,21858.4203473,0.0718870162964
12405.8292597,0.0470161437988,10628.9717709,0.0293650627136,22000.6822551,0.0681710243225
12405.8292597,0.0483210086823,10665.1434249,0.028776884079,21089.4757665,0.0696020126343
12405.8292597,0.0478730201721,10648.7514407,0.0295178890228,21829.0117377,0.0701930522919
12405.8292597,0.0458559989929,10642.5490766,0.0292241573334,21376.5488008,0.070102930069
12405.8292597,0.0488359928131,10637.1665103,0.0298888683319,21718.0496342,0.0687248706818
12405.8292597,0.0478789806366,10637.0566537,0.0291259288788,21618.8181171,0.0693509578705
12405.8292597,0.0484509468079,10650.3213476,0.0297739505768,21714.002022,0.0693030357361
12405.8292597,0.0473968982697,10648.2237223,0.0305519104004,21547.5247452,0.069492816925
12405.8292597,0.0476739406586,10646.6698579,0.0288858413696,21672.1808277,0.0697510242462
12405.8292597,0.0472979545593,10644.4900916,0.0286588668823,21634.8031873,0.0692989826202
12405.8292597,0.0493440628052,10644.6029999,0.0293109416962,21625.3229422,0.0702991485596
12405.8292597,0.047994852066,10644.0790425,0.0300040245056,21692.118831,0.0701329708099
12405.8292597,0.0470130443573,10650.4755713,0.0295729637146,21565.8040274,0.0700509548187
12405.8292597,0.0505928993225,10634.345586,0.0291061401367,21466.2159456,0.0676600933075
12405.8292597,0.0466828346252,10655.4630246,0.0290620326996,21812.4800405,0.0699551105499
12405.8292597,0.0484728813171,10652.1831753,0.0281360149384,21892.6115232,0.0690460205078
12405.8292597,0.0446698665619,10639.3299794,0.0293719768524,21448.7632886,0.0692100524902
12405.8292597,0.0458769798279,10638.3642712,0.0303590297699,21840.9107753,0.0690760612488
12405.8292597,0.0476019382477,10652.207727,0.0297169685364,21739.2604709,0.0718438625336
12405.8292597,0.0478339195251,10655.5088967,0.0289711952209,21693.0542194,0.0697121620178
12405.8292597,0.0486760139465,10648.1290247,0.0305991172791,21715.211181,0.0688390731812
12405.8292597,0.0488338470459,10646.0560412,0.0293610095978,21983.6941663,0.0691518783569
12405.8292597,0.046117067337,10646.6553579,0.0301949977875,21574.8524098,0.0683510303497
12405.8292597,0.0460200309753,10653.8692947,0.0308170318604,21849.6106675,0.0689780712128
12405.8292597,0.0463440418243,10649.738465,0.0294589996338,21244.7895133,0.0698149204254
12405.8292597,0.0474650859833,10649.0752029,0.0310881137848,21657.3688171,0.0691599845886
12405.8292597,0.0463149547577,10641.5445477,0.0298089981079,21925.3522831,0.0705878734589
12405.8292597,0.0482149124146,10634.1643019,0.0297498703003,21166.8664001,0.069503068924
12405.8292597,0.0484220981598,10652.0646833,0.0298631191254,21935.8890003,0.0678329467773
12405.8292597,0.0485670566559,10650.5025814,0.0294380187988,21607.165491,0.0695011615753
12405.8292597,0.047367811203,10652.568707,0.0298590660095,21668.8936758,0.0699660778046
12405.8292597,0.0456948280334,10646.9295594,0.0300259590149,21508.1786729,0.0691990852356
12405.8292597,0.048299074173,10650.7094512,0.0286700725555,21839.0477953,0.0716879367828
12405.8292597,0.0441839694977,10633.0013311,0.039165019989,21575.211403,0.0747380256653
12405.8292597,0.0477159023285,10644.660293,0.0285711288452,21929.3198514,0.0693318843842
12405.8292597,0.0452358722687,10648.0304814,0.0287919044495,21317.9384959,0.0688269138336
12405.8292597,0.0527470111847,10642.7371559,0.0301170349121,21493.0109972,0.0695600509644
12405.8292597,0.0477530956268,10648.7495181,0.0289330482483,22150.2713279,0.0708789825439
12405.8292597,0.0497210025787,10660.6313103,0.029746055603,21481.2276848,0.0697560310364
12405.8292597,0.0471730232239,10655.2044014,0.029461145401,21541.7809205,0.0692620277405
12405.8292597,0.0469479560852,10656.925995,0.0303311347961,22097.303187,0.0685558319092
